Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Month Name,Hour(order),diff order & delivery,Hour(delivery), Price (INR) , Revnue ,Day name(Orderdate)
371,C090,23,4,15-05-2023,01:27:58,19-05-2023,10:28:47,Davanagere,Anniversary,May,1,4,10,"? 1,098.00","? 4,392.00",Monday
381,C013,25,3,25-01-2023,18:30:03,28-01-2023,06:21:06,Tiruchirappalli,Anniversary,January,18,3,6,"? 1,202.00","? 3,606.00",Wednesday
384,C004,25,3,11-05-2023,16:57:57,15-05-2023,13:57:13,Bhilai,Anniversary,May,16,4,13,"? 1,202.00","? 3,606.00",Thursday
398,C080,54,1,05-05-2023,08:45:21,15-05-2023,10:01:43,Dehradun,Anniversary,May,8,10,10,"? 1,236.00","? 1,236.00",Friday
412,C081,67,2,28-10-2023,09:28:24,31-10-2023,23:14:27,Maheshtala,Anniversary,October,9,3,23,"? 1,374.00","? 2,748.00",Saturday
425,C071,56,1,30-09-2023,00:02:06,09-10-2023,22:59:28,North Dumdum,Anniversary,September,0,9,22,"? 1,272.00","? 1,272.00",Saturday
432,C092,12,4,05-01-2023,12:09:27,13-01-2023,19:40:38,Ballia,Anniversary,January,12,8,19,? 672.00,"? 2,688.00",Thursday
436,C058,8,1,27-01-2023,06:08:00,03-02-2023,08:15:49,Salem,Anniversary,January,6,7,8,? 252.00,? 252.00,Friday
439,C037,12,3,13-12-2023,08:56:11,22-12-2023,12:51:06,Hyderabad,Anniversary,December,8,9,12,? 672.00,"? 2,016.00",Wednesday
445,C047,30,5,14-06-2023,20:08:42,15-06-2023,14:22:27,Karnal,Anniversary,June,20,1,14,? 751.00,"? 3,755.00",Wednesday
461,C083,12,4,22-06-2023,08:12:37,27-06-2023,14:52:56,Srinagar,Anniversary,June,8,5,14,? 672.00,"? 2,688.00",Thursday
466,C053,23,1,03-10-2023,13:58:22,11-10-2023,09:59:41,Bally,Anniversary,October,13,8,9,"? 1,098.00","? 1,098.00",Tuesday
471,C092,23,2,31-01-2023,12:09:01,10-02-2023,05:50:06,Tirunelveli,Anniversary,January,12,10,5,"? 1,098.00","? 2,196.00",Tuesday
472,C015,56,1,24-12-2023,07:32:38,30-12-2023,22:46:18,Khammam,Anniversary,December,7,6,22,"? 1,272.00","? 1,272.00",Sunday
475,C099,46,2,04-12-2023,07:21:23,08-12-2023,13:32:22,Jalgaon,Anniversary,December,7,4,13,? 758.00,"? 1,516.00",Monday
476,C067,40,2,18-09-2023,01:17:18,20-09-2023,17:53:14,Moradabad,Anniversary,September,1,2,17,"? 1,923.00","? 3,846.00",Monday
482,C050,23,3,05-06-2023,20:33:38,14-06-2023,20:56:35,Ludhiana,Anniversary,June,20,9,20,"? 1,098.00","? 3,294.00",Monday
491,C095,30,1,24-10-2023,06:14:34,02-11-2023,22:59:20,Muzaffarnagar,Anniversary,October,6,9,22,? 751.00,? 751.00,Tuesday
500,C013,61,2,29-06-2023,10:07:52,05-07-2023,12:14:25,Bongaigaon,Anniversary,June,10,6,12,? 810.00,"? 1,620.00",Thursday
501,C066,46,2,02-09-2023,16:27:41,08-09-2023,07:33:36,Navi Mumbai,Anniversary,September,16,6,7,? 758.00,"? 1,516.00",Saturday
504,C058,25,1,14-07-2023,13:04:42,24-07-2023,05:20:36,Meerut,Anniversary,July,13,10,5,"? 1,202.00","? 1,202.00",Friday
510,C017,54,5,08-12-2023,13:00:05,17-12-2023,06:14:47,Panipat,Anniversary,December,13,9,6,"? 1,236.00","? 6,180.00",Friday
523,C071,30,3,02-07-2023,13:37:08,09-07-2023,15:38:36,Muzaffarpur,Anniversary,July,13,7,15,? 751.00,"? 2,253.00",Sunday
532,C036,30,5,02-09-2023,13:25:06,10-09-2023,02:55:07,Bharatpur,Anniversary,September,13,8,2,? 751.00,"? 3,755.00",Saturday
535,C017,25,3,08-07-2023,21:59:28,11-07-2023,06:30:40,Saharsa,Anniversary,July,21,3,6,"? 1,202.00","? 3,606.00",Saturday
539,C056,20,3,09-06-2023,15:39:18,16-06-2023,14:17:05,Jehanabad,Anniversary,June,15,7,14,? 697.00,"? 2,091.00",Friday
542,C051,54,5,07-07-2023,19:41:20,12-07-2023,09:52:12,Satara,Anniversary,July,19,5,9,"? 1,236.00","? 6,180.00",Friday
547,C088,30,5,10-01-2023,02:30:12,19-01-2023,13:56:41,Ahmedabad,Anniversary,January,2,9,13,? 751.00,"? 3,755.00",Tuesday
551,C088,67,1,19-04-2023,20:43:42,23-04-2023,15:25:04,Kurnool,Anniversary,April,20,4,15,"? 1,374.00","? 1,374.00",Wednesday
555,C100,56,4,28-06-2023,12:05:43,30-06-2023,17:58:12,Ratlam,Anniversary,June,12,2,17,"? 1,272.00","? 5,088.00",Wednesday
556,C073,17,1,13-12-2023,15:34:22,21-12-2023,15:49:48,Cuttack,Anniversary,December,15,8,15,"? 1,899.00","? 1,899.00",Wednesday
564,C007,40,1,07-04-2023,00:40:20,15-04-2023,06:06:57,Gandhinagar,Anniversary,April,0,8,6,"? 1,923.00","? 1,923.00",Friday
572,C060,25,5,04-06-2023,15:48:37,10-06-2023,10:11:48,Kamarhati,Anniversary,June,15,6,10,"? 1,202.00","? 6,010.00",Sunday
577,C008,20,4,28-10-2023,14:51:26,05-11-2023,18:50:45,Hazaribagh,Anniversary,October,14,8,18,? 697.00,"? 2,788.00",Saturday
583,C025,56,4,18-09-2023,16:47:25,22-09-2023,19:58:33,Hosur,Anniversary,September,16,4,19,"? 1,272.00","? 5,088.00",Monday
589,C093,40,3,09-12-2023,21:23:17,19-12-2023,01:21:34,Lucknow,Anniversary,December,21,10,1,"? 1,923.00","? 5,769.00",Saturday
590,C006,23,2,19-01-2023,21:36:21,23-01-2023,05:53:50,Durg,Anniversary,January,21,4,5,"? 1,098.00","? 2,196.00",Thursday
594,C060,20,2,26-05-2023,21:26:03,01-06-2023,04:59:28,Varanasi,Anniversary,May,21,6,4,? 697.00,"? 1,394.00",Friday
603,C079,8,3,29-05-2023,05:23:57,07-06-2023,15:14:45,Tiruvottiyur,Anniversary,May,5,9,15,? 252.00,? 756.00,Monday
609,C024,25,5,27-10-2023,11:08:56,28-10-2023,23:46:55,Hazaribagh,Anniversary,October,11,1,23,"? 1,202.00","? 6,010.00",Friday
620,C074,67,3,11-07-2023,22:23:01,18-07-2023,01:24:50,Chapra,Anniversary,July,22,7,1,"? 1,374.00","? 4,122.00",Tuesday
626,C024,40,5,23-09-2023,15:12:58,27-09-2023,08:14:22,Bellary,Anniversary,September,15,4,8,"? 1,923.00","? 9,615.00",Saturday
641,C063,15,4,18-05-2023,23:59:56,26-05-2023,19:14:55,South Dumdum,Anniversary,May,23,8,19,"? 1,488.00","? 5,952.00",Thursday
644,C050,67,1,01-09-2023,14:54:36,11-09-2023,11:21:18,Parbhani,Anniversary,September,14,10,11,"? 1,374.00","? 1,374.00",Friday
663,C094,15,2,11-10-2023,14:47:08,12-10-2023,22:32:05,Hosur,Anniversary,October,14,1,22,"? 1,488.00","? 2,976.00",Wednesday
670,C057,23,5,01-06-2023,05:47:59,10-06-2023,05:09:00,Bhopal,Anniversary,June,5,9,5,"? 1,098.00","? 5,490.00",Thursday
679,C019,56,2,05-10-2023,17:29:19,14-10-2023,12:58:06,Durg,Anniversary,October,17,9,12,"? 1,272.00","? 2,544.00",Thursday
680,C018,56,1,02-12-2023,22:20:31,08-12-2023,02:33:10,Avadi,Anniversary,December,22,6,2,"? 1,272.00","? 1,272.00",Saturday
681,C098,23,5,29-01-2023,10:08:06,05-02-2023,12:01:28,Nashik,Anniversary,January,10,7,12,"? 1,098.00","? 5,490.00",Sunday
688,C015,54,2,28-01-2023,19:02:07,30-01-2023,13:51:22,Lucknow,Anniversary,January,19,2,13,"? 1,236.00","? 2,472.00",Saturday
694,C018,23,2,15-04-2023,19:26:27,21-04-2023,16:58:51,Kozhikode,Anniversary,April,19,6,16,"? 1,098.00","? 2,196.00",Saturday
706,C091,67,2,26-04-2023,05:35:11,04-05-2023,13:13:10,Madurai,Anniversary,April,5,8,13,"? 1,374.00","? 2,748.00",Wednesday
710,C087,54,5,22-05-2023,01:33:03,29-05-2023,01:43:52,Jalna,Anniversary,May,1,7,1,"? 1,236.00","? 6,180.00",Monday
717,C059,67,5,25-06-2023,06:18:32,26-06-2023,23:20:48,Yamunanagar,Anniversary,June,6,1,23,"? 1,374.00","? 6,870.00",Sunday
737,C068,46,5,14-09-2023,07:35:50,17-09-2023,13:37:05,Bhilwara,Anniversary,September,7,3,13,? 758.00,"? 3,790.00",Thursday
749,C099,12,2,19-06-2023,13:13:17,24-06-2023,03:37:13,Nanded,Anniversary,June,13,5,3,? 672.00,"? 1,344.00",Monday
751,C084,23,5,10-04-2023,07:12:34,15-04-2023,01:52:34,Gandhidham,Anniversary,April,7,5,1,"? 1,098.00","? 5,490.00",Monday
758,C043,40,5,16-10-2023,09:12:26,20-10-2023,03:46:58,Ajmer,Anniversary,October,9,4,3,"? 1,923.00","? 9,615.00",Monday
770,C080,25,3,29-05-2023,00:20:57,07-06-2023,09:39:12,Pallavaram,Anniversary,May,0,9,9,"? 1,202.00","? 3,606.00",Monday
778,C033,61,4,10-05-2023,03:58:40,13-05-2023,11:57:17,Raebareli,Anniversary,May,3,3,11,? 810.00,"? 3,240.00",Wednesday
781,C084,40,2,27-09-2023,15:26:58,05-10-2023,19:39:28,Muzaffarnagar,Anniversary,September,15,8,19,"? 1,923.00","? 3,846.00",Wednesday
784,C042,56,2,02-06-2023,08:25:52,07-06-2023,06:16:19,Bhalswa Jahangir Pur,Anniversary,June,8,5,6,"? 1,272.00","? 2,544.00",Friday
796,C002,61,4,05-05-2023,07:53:26,14-05-2023,08:08:25,Rajkot,Anniversary,May,7,9,8,? 810.00,"? 3,240.00",Friday
798,C043,30,5,17-12-2023,17:35:18,26-12-2023,01:52:09,Sultan Pur Majra,Anniversary,December,17,9,1,? 751.00,"? 3,755.00",Sunday
812,C058,40,2,12-12-2023,17:19:49,14-12-2023,01:28:32,Ongole,Anniversary,December,17,2,1,"? 1,923.00","? 3,846.00",Tuesday
815,C098,61,3,29-09-2023,07:08:13,08-10-2023,14:46:18,Bhatpara,Anniversary,September,7,9,14,? 810.00,"? 2,430.00",Friday
824,C097,46,4,06-05-2023,07:56:11,07-05-2023,15:23:52,Muzaffarpur,Anniversary,May,7,1,15,? 758.00,"? 3,032.00",Saturday
825,C044,25,5,30-06-2023,10:50:24,01-07-2023,18:08:04,Nellore,Anniversary,June,10,1,18,"? 1,202.00","? 6,010.00",Friday
828,C044,8,3,24-10-2023,16:47:01,01-11-2023,22:18:58,Gwalior,Anniversary,October,16,8,22,? 252.00,? 756.00,Tuesday
830,C007,46,2,12-01-2023,19:18:53,15-01-2023,05:04:21,Indore,Anniversary,January,19,3,5,? 758.00,"? 1,516.00",Thursday
831,C079,56,5,24-05-2023,18:41:33,03-06-2023,19:06:17,Rajahmundry,Anniversary,May,18,10,19,"? 1,272.00","? 6,360.00",Wednesday
840,C031,67,2,13-01-2023,19:19:35,16-01-2023,11:50:30,Tirunelveli,Anniversary,January,19,3,11,"? 1,374.00","? 2,748.00",Friday
842,C085,46,2,29-12-2023,17:11:33,01-01-2024,02:27:46,Kulti,Anniversary,December,17,3,2,? 758.00,"? 1,516.00",Friday
863,C099,20,3,05-06-2023,09:28:04,15-06-2023,03:13:05,Jehanabad,Anniversary,June,9,10,3,? 697.00,"? 2,091.00",Monday
871,C062,15,1,11-06-2023,06:05:30,15-06-2023,20:56:56,Secunderabad,Anniversary,June,6,4,20,"? 1,488.00","? 1,488.00",Sunday
894,C092,54,4,14-10-2023,14:05:43,21-10-2023,23:10:21,Proddatur,Anniversary,October,14,7,23,"? 1,236.00","? 4,944.00",Saturday
896,C053,46,1,05-04-2023,04:13:55,10-04-2023,12:50:15,Haldia,Anniversary,April,4,5,12,? 758.00,? 758.00,Wednesday
907,C046,30,2,19-04-2023,21:36:41,25-04-2023,11:12:03,Burhanpur,Anniversary,April,21,6,11,? 751.00,"? 1,502.00",Wednesday
913,C092,56,5,10-12-2023,18:39:24,12-12-2023,05:37:07,Bharatpur,Anniversary,December,18,2,5,"? 1,272.00","? 6,360.00",Sunday
917,C052,12,3,24-01-2023,05:56:54,29-01-2023,11:04:23,Bareilly,Anniversary,January,5,5,11,? 672.00,"? 2,016.00",Tuesday
921,C078,23,4,18-09-2023,13:52:40,23-09-2023,07:22:26,Ghaziabad,Anniversary,September,13,5,7,"? 1,098.00","? 4,392.00",Monday
922,C009,23,1,14-12-2023,09:16:24,18-12-2023,08:03:37,Mahbubnagar,Anniversary,December,9,4,8,"? 1,098.00","? 1,098.00",Thursday
930,C083,61,3,03-06-2023,15:52:31,07-06-2023,19:41:15,Gangtok,Anniversary,June,15,4,19,? 810.00,"? 2,430.00",Saturday
946,C050,17,4,02-12-2023,11:07:29,09-12-2023,17:43:17,Ratlam,Anniversary,December,11,7,17,"? 1,899.00","? 7,596.00",Saturday
953,C076,40,1,03-09-2023,00:26:01,04-09-2023,07:33:50,Varanasi,Anniversary,September,0,1,7,"? 1,923.00","? 1,923.00",Sunday
957,C038,23,1,15-12-2023,01:56:38,17-12-2023,21:07:55,Kanpur,Anniversary,December,1,2,21,"? 1,098.00","? 1,098.00",Friday
959,C098,40,1,21-12-2023,01:54:46,26-12-2023,21:05:45,Raebareli,Anniversary,December,1,5,21,"? 1,923.00","? 1,923.00",Thursday
962,C028,17,5,29-09-2023,11:55:53,01-10-2023,16:15:08,Kalyan-Dombivli,Anniversary,September,11,2,16,"? 1,899.00","? 9,495.00",Friday
970,C020,54,4,13-04-2023,03:26:33,21-04-2023,21:37:17,Siliguri,Anniversary,April,3,8,21,"? 1,236.00","? 4,944.00",Thursday
972,C026,30,2,30-04-2023,01:34:34,02-05-2023,05:27:14,Ujjain,Anniversary,April,1,2,5,? 751.00,"? 1,502.00",Sunday
976,C017,17,2,19-05-2023,07:11:09,20-05-2023,08:38:28,Raichur,Anniversary,May,7,1,8,"? 1,899.00","? 3,798.00",Friday
980,C067,12,5,21-09-2023,20:35:26,30-09-2023,00:43:39,Bijapur,Anniversary,September,20,9,0,? 672.00,"? 3,360.00",Thursday
981,C014,46,2,02-04-2023,20:01:08,03-04-2023,20:21:37,Dehradun,Anniversary,April,20,1,20,? 758.00,"? 1,516.00",Sunday
993,C082,61,5,08-10-2023,21:34:06,14-10-2023,15:55:58,Kishanganj,Anniversary,October,21,6,15,? 810.00,"? 4,050.00",Sunday
996,C077,25,5,13-05-2023,06:55:09,19-05-2023,05:41:20,Faridabad,Anniversary,May,6,6,5,"? 1,202.00","? 6,010.00",Saturday
